,hd,Station Number,Year Month Day Hour Minutes in YYYY.1,MM.1,DD.1,HH24.1,MI format in Local standard time,Precipitation since last (AWS) observation in mm,Quality of precipitation since last (AWS) observation value,Period over which precipitation since last (AWS) observation is,Air Temperature in degrees Celsius,Quality of air temperature,Wet bulb temperature in degrees Celsius,Quality of Wet bulb temperature,Dew point temperature in degrees Celsius,Quality of dew point temperature,Relative humidity in percentage %,Quality of relative humidity,Vapour pressure in hPa,Quality of vapour pressure,Saturated vapour pressure in hPa,Quality of saturated vapour pressure,Wind (1 minute) speed in km/h,Wind (1 minute) speed quality,Wind (1 minute) direction in degrees true,Wind (1 minute) direction quality,Standard deviation of wind (1 minute),Standard deviation of wind (1 minute) direction quality,Maximum wind gust (over 1 minute) in km/h,Maximum wind gust (over 1 minute) quality,Height of cloud (ceilometer - instantaneous sample 1) in meters,Quality of cloud height (ceilometer - instantaneous sample 1),Height of cloud (ceilometer - instantaneous sample 2) in meters,Quality of cloud height (ceilometer - instantaneous sample 2),Height of cloud (ceilometer - instantaneous sample 3) in meters,Quality of cloud height (ceilometer - instantaneous sample 3),Height of cloud (ceilometer - instantaneous sample 4) in meters,Quality of cloud height (ceilometer - instantaneous sample 4),Height of cloud (ceilometer - instantaneous sample 5) in meters,Quality of cloud height (ceilometer - instantaneous sample 5),Cloud amount for layer 1 (30 minute ceilometer mean) in eighths,Quality of layer 1 cloud amount (30 minute ceilometer mean),Cloud height for layer 1 (30 minute ceilometer mean) in meters,Quality of layer 1 cloud height (30 minute ceilometer mean),Cloud amount for layer 2 (30 minute ceilometer mean) in eighths,Quality of layer 2 cloud amount (30 minute ceilometer mean),Cloud height for layer 2 (30 minute ceilometer mean) in meters,Quality of layer 2 cloud height (30 minute ceilometer mean),Cloud amount for layer 3 (30 minute ceilometer mean) in eighths,Quality of layer 3 cloud amount (30 minute ceilometer mean),Cloud height for layer 3 (30 minute ceilometer mean) in meters,Quality of layer 3 cloud height (30 minute ceilometer mean),* Total amount of cloud in eighths,* Quality of total cloud amount,Mean sea level pressure in hPa,Quality of mean sea level pressure,Station level pressure in hPa,Quality of station level pressure,QNH pressure in hPa,Quality of QNH pressure,#
64,hd,86282,2018,10,18,1,4,0.0,Y,1,14.7,Y,13.1,Y,11.7,Y,83,Y,13.8,Y,16.7,Y, 15,Y,308,Y, 11,Y, 22,Y,1480,Y,1480,Y,1480,Y, 1480,Y,     ,F,7,Y, 1430,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
65,hd,86282,2018,10,18,1,5,0.0,Y,1,14.7,Y,13.0,Y,11.5,Y,81,Y,13.6,Y,16.7,Y, 17,Y,304,Y, 14,Y, 24,Y,1480,Y,1480,Y,1480,Y, 1470,Y,     ,F,7,Y, 1430,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
66,hd,86282,2018,10,18,1,6,0.0,Y,1,14.7,Y,13.0,Y,11.5,Y,80,Y,13.6,Y,16.7,Y, 17,Y,304,Y,  7,Y, 21,Y,1470,Y,1470,Y,1470,Y, 1460,Y,     ,F,7,Y, 1430,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
67,hd,86282,2018,10,18,1,7,0.0,Y,1,14.9,Y,13.1,Y,11.6,Y,81,Y,13.7,Y,16.9,Y, 17,Y,310,Y, 12,Y, 18,Y,1460,Y,1450,Y,1440,Y, 1440,Y,     ,F,7,Y, 1430,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
68,hd,86282,2018,10,18,1,8,0.0,Y,1,14.9,Y,13.0,Y,11.4,Y,79,Y,13.5,Y,16.9,Y, 17,Y,306,Y, 14,Y, 18,Y,1430,Y,1430,Y,1430,Y, 1460,Y,     ,F,7,Y, 1430,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
69,hd,86282,2018,10,18,1,9,0.0,Y,1,14.9,Y,12.9,Y,11.2,Y,78,Y,13.3,Y,16.9,Y, 17,Y,310,Y,  6,Y, 18,Y,1460,Y,1430,Y,1440,Y, 1440,Y,     ,F,7,Y, 1430,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
70,hd,86282,2018,10,18,1,10,0.0,Y,1,14.9,Y,12.9,Y,11.2,Y,78,Y,13.3,Y,16.9,Y, 18,Y,307,Y,  7,Y, 22,Y,1440,Y,1450,Y,1450,Y, 1450,Y,     ,F,7,Y, 1430,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
71,hd,86282,2018,10,18,1,11,0.0,Y,1,14.8,Y,13.0,Y,11.5,Y,80,Y,13.6,Y,16.8,Y, 17,Y,319,Y,  6,Y, 18,Y,1440,Y,1440,Y,1460,Y, 1460,Y,     ,F,7,Y, 1430,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
72,hd,86282,2018,10,18,1,12,0.0,Y,1,14.8,Y,12.9,Y,11.3,Y,79,Y,13.4,Y,16.8,Y, 17,Y,315,Y,  7,Y, 18,Y,1450,Y,1450,Y,1410,Y, 1350,Y,     ,F,7,Y, 1430,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
73,hd,86282,2018,10,18,1,13,0.0,Y,1,14.7,Y,13.0,Y,11.5,Y,81,Y,13.6,Y,16.7,Y, 18,Y,319,Y,  5,Y, 21,Y,1360,Y,1170,Y,1160,Y, 1170,Y,     ,F,1,Y, 1160,Y,7,Y, 1430,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
74,hd,86282,2018,10,18,1,14,0.0,Y,1,14.8,Y,12.9,Y,11.3,Y,79,Y,13.4,Y,16.8,Y, 17,Y,311,Y, 11,Y, 21,Y,1170,Y,1180,Y,1180,Y, 1190,Y,     ,F,1,Y, 1160,Y,7,Y, 1430,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
75,hd,86282,2018,10,18,1,15,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 17,Y,322,Y,  9,Y, 21,Y,1190,Y,1190,Y,1180,Y, 1180,Y,     ,F,1,Y, 1160,Y,7,Y, 1430,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
76,hd,86282,2018,10,18,1,16,0.0,Y,1,14.8,Y,12.9,Y,11.3,Y,80,Y,13.4,Y,16.8,Y, 18,Y,314,Y, 11,Y, 22,Y,1170,Y,1370,Y,1310,Y, 1350,Y,     ,F,1,Y, 1160,Y,7,Y, 1430,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
77,hd,86282,2018,10,18,1,17,0.0,Y,1,14.8,Y,12.9,Y,11.3,Y,79,Y,13.4,Y,16.8,Y, 18,Y,310,Y, 12,Y, 24,Y,1400,Y,1410,Y,1380,Y, 1170,Y,     ,F,1,Y, 1160,Y,7,Y, 1430,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
78,hd,86282,2018,10,18,1,18,0.0,Y,1,14.9,Y,12.8,Y,11.0,Y,77,Y,13.1,Y,16.9,Y, 21,Y,317,Y,  7,Y, 26,Y,1170,Y,1170,Y,1170,Y, 1170,Y,     ,F,1,Y, 1160,Y,7,Y, 1430,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
79,hd,86282,2018,10,18,1,19,0.0,Y,1,14.9,Y,12.8,Y,11.0,Y,77,Y,13.1,Y,16.9,Y, 24,Y,311,Y,  7,Y, 28,Y,1180,Y,1190,Y,1190,Y, 1190,Y,     ,F,2,Y, 1160,Y,7,Y, 1430,Y,0,Y,    0,Y, , ,1012.1,Y,997.9,Y,1012.1,Y,#
80,hd,86282,2018,10,18,1,20,0.0,Y,1,14.9,Y,12.8,Y,11.0,Y,77,Y,13.1,Y,16.9,Y, 17,Y,318,Y,  7,Y, 18,Y,1190,Y,1210,Y,1210,Y, 1270,Y,     ,F,3,Y, 1160,Y,7,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
81,hd,86282,2018,10,18,1,21,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 17,Y,317,Y,  7,Y, 22,Y,1370,Y,1380,Y,1340,Y, 1330,Y,     ,F,3,Y, 1160,Y,7,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
82,hd,86282,2018,10,18,1,22,0.0,Y,1,14.8,Y,12.9,Y,11.3,Y,79,Y,13.4,Y,16.8,Y, 18,Y,313,Y,  8,Y, 24,Y,1330,Y,1210,Y,1210,Y, 1220,Y,     ,F,3,Y, 1160,Y,7,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
83,hd,86282,2018,10,18,1,23,0.0,Y,1,14.8,Y,12.9,Y,11.3,Y,79,Y,13.4,Y,16.8,Y, 18,Y,312,Y, 13,Y, 21,Y,1220,Y,1230,Y,1290,Y, 1290,Y,     ,F,2,Y, 1160,Y,7,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
84,hd,86282,2018,10,18,1,24,0.0,Y,1,14.8,Y,12.8,Y,11.1,Y,78,Y,13.2,Y,16.8,Y, 17,Y,313,Y,  8,Y, 21,Y,1300,Y,1280,Y,1280,Y, 1280,Y,     ,F,3,Y, 1160,Y,8,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
85,hd,86282,2018,10,18,1,25,0.0,Y,1,14.8,Y,12.8,Y,11.1,Y,78,Y,13.2,Y,16.8,Y, 17,Y,312,Y,  8,Y, 18,Y,1290,Y,1360,Y,1360,Y, 1370,Y,     ,F,3,Y, 1220,Y,8,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
86,hd,86282,2018,10,18,1,26,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,79,Y,13.5,Y,16.7,Y, 15,Y,312,Y,  7,Y, 17,Y,1360,Y,1340,Y,1340,Y, 1260,Y,     ,F,5,Y, 1220,Y,8,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
87,hd,86282,2018,10,18,1,27,0.0,Y,1,14.8,Y,12.9,Y,11.3,Y,79,Y,13.4,Y,16.8,Y, 13,Y,316,Y,  7,Y, 15,Y,1260,Y,1260,Y,1260,Y, 1260,Y,     ,F,5,Y, 1220,Y,8,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
88,hd,86282,2018,10,18,1,28,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 15,Y,323,Y,  9,Y, 15,Y,1260,Y,1260,Y,1240,Y, 1240,Y,     ,F,5,Y, 1220,Y,8,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
89,hd,86282,2018,10,18,1,29,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 17,Y,312,Y, 13,Y, 18,Y,1240,Y,1240,Y,1220,Y, 1210,Y,     ,F,5,Y, 1220,Y,8,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
90,hd,86282,2018,10,18,1,30,0.0,Y,1,14.6,Y,12.9,Y,11.4,Y,81,Y,13.5,Y,16.6,Y, 13,Y,317,Y, 11,Y, 17,Y,1200,Y,1200,Y,1200,Y, 1190,Y,     ,F,5,Y, 1220,Y,8,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
91,hd,86282,2018,10,18,1,31,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 15,Y,323,Y,  7,Y, 15,Y,1190,Y,1170,Y,1170,Y, 1180,Y,     ,F,5,Y, 1220,Y,8,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
92,hd,86282,2018,10,18,1,32,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 15,Y,312,Y,  9,Y, 18,Y,1180,Y,1170,Y,1170,Y, 1180,Y,     ,F,4,Y, 1220,Y,8,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
93,hd,86282,2018,10,18,1,33,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 17,Y,323,Y,  8,Y, 18,Y,1170,Y,1170,Y,1170,Y, 1170,Y,     ,F,5,Y, 1220,Y,8,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
94,hd,86282,2018,10,18,1,34,0.0,Y,1,14.8,Y,12.9,Y,11.3,Y,80,Y,13.4,Y,16.8,Y, 21,Y,323,Y,  4,Y, 24,Y,1170,Y,1170,Y,1190,Y, 1190,Y,     ,F,5,Y, 1220,Y,8,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
95,hd,86282,2018,10,18,1,35,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,81,Y,13.5,Y,16.7,Y, 15,Y,325,Y,  8,Y, 18,Y,1190,Y,1180,Y,1180,Y, 1180,Y,     ,F,5,Y, 1220,Y,8,Y, 1430,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
96,hd,86282,2018,10,18,1,36,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 13,Y,328,Y,  7,Y, 15,Y,1180,Y,1210,Y,1180,Y, 1180,Y,     ,F,6,Y, 1220,Y,8,Y, 1370,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
97,hd,86282,2018,10,18,1,37,0.0,Y,1,14.8,Y,12.8,Y,11.1,Y,78,Y,13.2,Y,16.8,Y, 15,Y,334,Y,  7,Y, 17,Y,1190,Y,1210,Y,1170,Y, 1170,Y,     ,F,6,Y, 1220,Y,8,Y, 1370,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
98,hd,86282,2018,10,18,1,38,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 17,Y,328,Y,  7,Y, 18,Y,1190,Y,1190,Y,1200,Y, 1200,Y,     ,F,6,Y, 1160,Y,8,Y, 1370,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
99,hd,86282,2018,10,18,1,39,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 17,Y,333,Y,  5,Y, 18,Y,1200,Y,1220,Y,1210,Y, 1220,Y,     ,F,6,Y, 1160,Y,8,Y, 1370,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
100,hd,86282,2018,10,18,1,40,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 17,Y,327,Y,  3,Y, 18,Y,1260,Y,1260,Y,1250,Y, 1250,Y,     ,F,6,Y, 1160,Y,8,Y, 1370,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
101,hd,86282,2018,10,18,1,41,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 15,Y,327,Y,  4,Y, 17,Y,1250,Y,1260,Y,1270,Y, 1270,Y,     ,F,7,Y, 1160,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
102,hd,86282,2018,10,18,1,42,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 15,Y,321,Y,  7,Y, 15,Y,1270,Y,1270,Y,1280,Y, 1280,Y,     ,F,7,Y, 1160,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
103,hd,86282,2018,10,18,1,43,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 13,Y,327,Y,  5,Y, 17,Y,1290,Y,1290,Y,1290,Y, 1290,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
104,hd,86282,2018,10,18,1,44,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 18,Y,322,Y,  9,Y, 22,Y,1290,Y,1270,Y,1270,Y, 1260,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
105,hd,86282,2018,10,18,1,45,0.0,Y,1,14.8,Y,12.8,Y,11.1,Y,78,Y,13.2,Y,16.8,Y, 17,Y,319,Y,  5,Y, 22,Y,1260,Y,1270,Y,1270,Y, 1270,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
106,hd,86282,2018,10,18,1,46,0.0,Y,1,14.9,Y,12.8,Y,11.0,Y,77,Y,13.1,Y,16.9,Y, 17,Y,318,Y,  3,Y, 18,Y,1270,Y,1280,Y,1300,Y, 1320,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
107,hd,86282,2018,10,18,1,47,0.0,Y,1,14.8,Y,12.8,Y,11.1,Y,78,Y,13.2,Y,16.8,Y, 15,Y,323,Y,  7,Y, 17,Y,1310,Y,1310,Y,1310,Y, 1320,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
108,hd,86282,2018,10,18,1,48,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 15,Y,323,Y,  6,Y, 17,Y,1320,Y,1320,Y,1330,Y, 1330,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
109,hd,86282,2018,10,18,1,49,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 15,Y,316,Y,  9,Y, 15,Y,1330,Y,1330,Y,1310,Y, 1300,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
110,hd,86282,2018,10,18,1,50,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 13,Y,324,Y,  3,Y, 15,Y,1280,Y,1290,Y,1250,Y, 1300,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
111,hd,86282,2018,10,18,1,51,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 15,Y,329,Y, 12,Y, 17,Y,1290,Y,1280,Y,1260,Y, 1260,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
112,hd,86282,2018,10,18,1,52,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 15,Y,323,Y, 10,Y, 18,Y,1260,Y,1260,Y,1260,Y, 1260,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
113,hd,86282,2018,10,18,1,53,0.0,Y,1,14.7,Y,12.8,Y,11.2,Y,79,Y,13.3,Y,16.7,Y, 15,Y,328,Y,  5,Y, 17,Y,1260,Y,1260,Y,1290,Y, 1290,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
114,hd,86282,2018,10,18,1,54,0.0,Y,1,14.8,Y,12.8,Y,11.1,Y,78,Y,13.2,Y,16.8,Y, 15,Y,320,Y,  6,Y, 17,Y,1270,Y,1260,Y,1260,Y, 1270,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
115,hd,86282,2018,10,18,1,55,0.0,Y,1,14.8,Y,12.8,Y,11.1,Y,78,Y,13.2,Y,16.8,Y, 13,Y,330,Y,  8,Y, 17,Y,1280,Y,1290,Y,1240,Y, 1240,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
116,hd,86282,2018,10,18,1,56,0.0,Y,1,14.8,Y,12.8,Y,11.1,Y,78,Y,13.2,Y,16.8,Y, 15,Y,329,Y,  7,Y, 18,Y,1280,Y,1250,Y,1260,Y, 1270,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
117,hd,86282,2018,10,18,1,57,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 11,Y,322,Y,  6,Y, 13,Y,1260,Y,1270,Y,1300,Y, 1290,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
118,hd,86282,2018,10,18,1,58,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 13,Y,332,Y,  7,Y, 17,Y,1290,Y,1290,Y,1290,Y, 1280,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
119,hd,86282,2018,10,18,1,59,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 15,Y,328,Y,  6,Y, 17,Y,1280,Y,1280,Y,1250,Y, 1250,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
120,hd,86282,2018,10,18,2,0,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 13,Y,328,Y,  6,Y, 13,Y,1230,Y,1220,Y,1240,Y, 1230,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y,7,N,1012.0,Y,997.8,Y,1012.0,Y,#
121,hd,86282,2018,10,18,2,1,0.0,Y,1,14.6,Y,12.9,Y,11.4,Y,81,Y,13.5,Y,16.6,Y, 13,Y,326,Y,  5,Y, 15,Y,1220,Y,1220,Y,1220,Y, 1230,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
122,hd,86282,2018,10,18,2,2,0.0,Y,1,14.7,Y,12.8,Y,11.2,Y,79,Y,13.3,Y,16.7,Y, 11,Y,338,Y,  5,Y, 15,Y,1210,Y,1210,Y,1210,Y, 1220,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1012.0,Y,997.8,Y,1012.0,Y,#
123,hd,86282,2018,10,18,2,3,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 11,Y,332,Y,  4,Y, 13,Y,1220,Y,1220,Y,1230,Y, 1230,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1011.9,Y,997.7,Y,1011.9,Y,#
124,hd,86282,2018,10,18,2,4,0.0,Y,1,14.6,Y,12.9,Y,11.4,Y,81,Y,13.5,Y,16.6,Y, 11,Y,330,Y,  2,Y, 13,Y,1220,Y,1220,Y,1230,Y, 1230,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1011.9,Y,997.7,Y,1011.9,Y,#
125,hd,86282,2018,10,18,2,5,0.0,Y,1,14.6,Y,12.9,Y,11.4,Y,81,Y,13.5,Y,16.6,Y, 13,Y,339,Y, 12,Y, 17,Y,1250,Y,1250,Y,1240,Y, 1250,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1011.9,Y,997.7,Y,1011.9,Y,#
126,hd,86282,2018,10,18,2,6,0.0,Y,1,14.6,Y,12.9,Y,11.4,Y,81,Y,13.5,Y,16.6,Y, 15,Y,341,Y, 10,Y, 17,Y,1260,Y,1260,Y,1260,Y, 1270,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1011.9,Y,997.7,Y,1011.9,Y,#
127,hd,86282,2018,10,18,2,7,0.0,Y,1,14.6,Y,12.9,Y,11.4,Y,82,Y,13.5,Y,16.6,Y, 13,Y,334,Y,  5,Y, 15,Y,1270,Y,1270,Y,1290,Y, 1290,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1011.9,Y,997.7,Y,1011.9,Y,#
128,hd,86282,2018,10,18,2,8,0.0,Y,1,14.7,Y,12.8,Y,11.2,Y,79,Y,13.3,Y,16.7,Y, 13,Y,335,Y, 10,Y, 15,Y,1290,Y,1290,Y,1310,Y, 1300,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1011.9,Y,997.7,Y,1011.9,Y,#
129,hd,86282,2018,10,18,2,9,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 13,Y,327,Y,  5,Y, 15,Y,1290,Y,1290,Y,1300,Y, 1310,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1011.9,Y,997.7,Y,1011.9,Y,#
130,hd,86282,2018,10,18,2,10,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 13,Y,336,Y,  5,Y, 15,Y,1320,Y,1300,Y,1300,Y, 1310,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1011.9,Y,997.7,Y,1011.9,Y,#
131,hd,86282,2018,10,18,2,11,0.0,Y,1,14.8,Y,12.8,Y,11.1,Y,78,Y,13.2,Y,16.8,Y, 15,Y,333,Y,  7,Y, 15,Y,1330,Y,1310,Y,1310,Y, 1320,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1011.9,Y,997.7,Y,1011.9,Y,#
132,hd,86282,2018,10,18,2,12,0.0,Y,1,14.8,Y,12.8,Y,11.1,Y,79,Y,13.2,Y,16.8,Y, 15,Y,339,Y,  3,Y, 15,Y,1290,Y,1290,Y,1300,Y, 1300,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1011.9,Y,997.7,Y,1011.9,Y,#
133,hd,86282,2018,10,18,2,13,0.0,Y,1,14.7,Y,12.9,Y,11.4,Y,80,Y,13.5,Y,16.7,Y, 13,Y,343,Y,  9,Y, 15,Y,1300,Y,1310,Y,1320,Y, 1320,Y,     ,F,8,Y, 1220,Y,0,Y,    0,Y,0,Y,    0,Y, , ,1011.9,Y,997.7,Y,1011.9,Y,#
