,hd,Station Number,Year Month Day Hour Minutes in YYYY.1,MM.1,DD.1,HH24.1,MI format in Local standard time,Precipitation since last (AWS) observation in mm,Quality of precipitation since last (AWS) observation value,Period over which precipitation since last (AWS) observation is,Air Temperature in degrees Celsius,Quality of air temperature,Wet bulb temperature in degrees Celsius,Quality of Wet bulb temperature,Dew point temperature in degrees Celsius,Quality of dew point temperature,Relative humidity in percentage %,Quality of relative humidity,Vapour pressure in hPa,Quality of vapour pressure,Saturated vapour pressure in hPa,Quality of saturated vapour pressure,Wind (1 minute) speed in km/h,Wind (1 minute) speed quality,Wind (1 minute) direction in degrees true,Wind (1 minute) direction quality,Standard deviation of wind (1 minute),Standard deviation of wind (1 minute) direction quality,Maximum wind gust (over 1 minute) in km/h,Maximum wind gust (over 1 minute) quality,Height of cloud (ceilometer - instantaneous sample 1) in meters,Quality of cloud height (ceilometer - instantaneous sample 1),Height of cloud (ceilometer - instantaneous sample 2) in meters,Quality of cloud height (ceilometer - instantaneous sample 2),Height of cloud (ceilometer - instantaneous sample 3) in meters,Quality of cloud height (ceilometer - instantaneous sample 3),Height of cloud (ceilometer - instantaneous sample 4) in meters,Quality of cloud height (ceilometer - instantaneous sample 4),Height of cloud (ceilometer - instantaneous sample 5) in meters,Quality of cloud height (ceilometer - instantaneous sample 5),Cloud amount for layer 1 (30 minute ceilometer mean) in eighths,Quality of layer 1 cloud amount (30 minute ceilometer mean),Cloud height for layer 1 (30 minute ceilometer mean) in meters,Quality of layer 1 cloud height (30 minute ceilometer mean),Cloud amount for layer 2 (30 minute ceilometer mean) in eighths,Quality of layer 2 cloud amount (30 minute ceilometer mean),Cloud height for layer 2 (30 minute ceilometer mean) in meters,Quality of layer 2 cloud height (30 minute ceilometer mean),Cloud amount for layer 3 (30 minute ceilometer mean) in eighths,Quality of layer 3 cloud amount (30 minute ceilometer mean),Cloud height for layer 3 (30 minute ceilometer mean) in meters,Quality of layer 3 cloud height (30 minute ceilometer mean),* Total amount of cloud in eighths,* Quality of total cloud amount,Mean sea level pressure in hPa,Quality of mean sea level pressure,Station level pressure in hPa,Quality of station level pressure,QNH pressure in hPa,Quality of QNH pressure,#
1511,hd,66062,2018,10,19,1,11,0.0,Y,1,18.4,Y, 17.0,Y,16.0,Y,86,Y,18.2,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1512,hd,66062,2018,10,19,1,12,0.0,Y,1,18.5,Y, 17.1,Y,16.1,Y,86,Y,18.3,Y,21.3,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1513,hd,66062,2018,10,19,1,13,0.0,Y,1,18.4,Y, 17.0,Y,16.0,Y,86,Y,18.2,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1514,hd,66062,2018,10,19,1,14,0.0,Y,1,18.4,Y, 17.0,Y,16.0,Y,86,Y,18.2,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1515,hd,66062,2018,10,19,1,15,0.0,Y,1,18.4,Y, 17.0,Y,16.0,Y,86,Y,18.2,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1516,hd,66062,2018,10,19,1,16,0.0,Y,1,18.4,Y, 17.1,Y,16.2,Y,87,Y,18.4,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1517,hd,66062,2018,10,19,1,17,0.0,Y,1,18.4,Y, 17.1,Y,16.2,Y,87,Y,18.4,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1518,hd,66062,2018,10,19,1,18,0.0,Y,1,18.4,Y, 17.1,Y,16.2,Y,87,Y,18.4,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1519,hd,66062,2018,10,19,1,19,0.0,Y,1,18.4,Y, 17.1,Y,16.2,Y,87,Y,18.4,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.5,Y,1011.7,Y,1016.5,Y,#
1520,hd,66062,2018,10,19,1,20,0.0,Y,1,18.4,Y, 17.1,Y,16.2,Y,87,Y,18.4,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.5,Y,1011.7,Y,1016.5,Y,#
1521,hd,66062,2018,10,19,1,21,0.0,Y,1,18.4,Y, 17.0,Y,16.0,Y,86,Y,18.2,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1522,hd,66062,2018,10,19,1,22,0.0,Y,1,18.4,Y, 17.0,Y,16.0,Y,86,Y,18.2,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1523,hd,66062,2018,10,19,1,23,0.0,Y,1,18.4,Y, 17.1,Y,16.2,Y,87,Y,18.4,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1524,hd,66062,2018,10,19,1,24,0.0,Y,1,18.4,Y, 17.1,Y,16.2,Y,87,Y,18.4,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1525,hd,66062,2018,10,19,1,25,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1526,hd,66062,2018,10,19,1,26,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1527,hd,66062,2018,10,19,1,27,0.0,Y,1,18.3,Y, 16.9,Y,15.9,Y,86,Y,18.1,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.6,Y,1011.8,Y,1016.6,Y,#
1528,hd,66062,2018,10,19,1,28,0.0,Y,1,18.4,Y, 17.1,Y,16.2,Y,87,Y,18.4,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.5,Y,1011.7,Y,1016.5,Y,#
1529,hd,66062,2018,10,19,1,29,0.0,Y,1,18.4,Y, 17.1,Y,16.2,Y,87,Y,18.4,Y,21.2,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.5,Y,1011.7,Y,1016.5,Y,#
1530,hd,66062,2018,10,19,1,30,0.0,Y,1,18.3,Y, 16.9,Y,15.9,Y,86,Y,18.1,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.5,Y,1011.7,Y,1016.5,Y,#
1531,hd,66062,2018,10,19,1,31,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.5,Y,1011.7,Y,1016.5,Y,#
1532,hd,66062,2018,10,19,1,32,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.5,Y,1011.7,Y,1016.5,Y,#
1533,hd,66062,2018,10,19,1,33,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1534,hd,66062,2018,10,19,1,34,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1535,hd,66062,2018,10,19,1,35,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1536,hd,66062,2018,10,19,1,36,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1537,hd,66062,2018,10,19,1,37,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1538,hd,66062,2018,10,19,1,38,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1539,hd,66062,2018,10,19,1,39,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1540,hd,66062,2018,10,19,1,40,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1541,hd,66062,2018,10,19,1,41,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1542,hd,66062,2018,10,19,1,42,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1543,hd,66062,2018,10,19,1,43,0.0,Y,1,18.3,Y, 17.0,Y,16.1,Y,87,Y,18.3,Y,21.0,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1544,hd,66062,2018,10,19,1,44,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1545,hd,66062,2018,10,19,1,45,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1546,hd,66062,2018,10,19,1,46,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1547,hd,66062,2018,10,19,1,47,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1548,hd,66062,2018,10,19,1,48,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1549,hd,66062,2018,10,19,1,49,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1550,hd,66062,2018,10,19,1,50,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1551,hd,66062,2018,10,19,1,51,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1552,hd,66062,2018,10,19,1,52,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1553,hd,66062,2018,10,19,1,53,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1554,hd,66062,2018,10,19,1,54,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1555,hd,66062,2018,10,19,1,55,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1556,hd,66062,2018,10,19,1,56,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1557,hd,66062,2018,10,19,1,57,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1558,hd,66062,2018,10,19,1,58,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1559,hd,66062,2018,10,19,1,59,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1560,hd,66062,2018,10,19,2,0,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1561,hd,66062,2018,10,19,2,1,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1562,hd,66062,2018,10,19,2,2,0.0,Y,1,18.2,Y, 16.9,Y,16.0,Y,87,Y,18.2,Y,20.9,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1563,hd,66062,2018,10,19,2,3,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1564,hd,66062,2018,10,19,2,4,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1565,hd,66062,2018,10,19,2,5,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.4,Y,1011.6,Y,1016.4,Y,#
1566,hd,66062,2018,10,19,2,6,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1567,hd,66062,2018,10,19,2,7,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1568,hd,66062,2018,10,19,2,8,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1569,hd,66062,2018,10,19,2,9,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1570,hd,66062,2018,10,19,2,10,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1571,hd,66062,2018,10,19,2,11,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1572,hd,66062,2018,10,19,2,12,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1573,hd,66062,2018,10,19,2,13,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1574,hd,66062,2018,10,19,2,14,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1575,hd,66062,2018,10,19,2,15,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1576,hd,66062,2018,10,19,2,16,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1577,hd,66062,2018,10,19,2,17,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1578,hd,66062,2018,10,19,2,18,0.0,Y,1,18.1,Y, 16.8,Y,15.9,Y,87,Y,18.1,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1579,hd,66062,2018,10,19,2,19,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1580,hd,66062,2018,10,19,2,20,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1581,hd,66062,2018,10,19,2,21,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1582,hd,66062,2018,10,19,2,22,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1583,hd,66062,2018,10,19,2,23,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1584,hd,66062,2018,10,19,2,24,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.3,Y,1011.5,Y,1016.3,Y,#
1585,hd,66062,2018,10,19,2,25,0.0,Y,1,18.1,Y, 16.9,Y,16.1,Y,88,Y,18.3,Y,20.8,Y,   ,F,   ,F,   ,F,   ,F,     ,F,     ,F,     ,F,     ,F,     ,F, ,F,     ,F, ,F,     ,F, ,F,     ,F, , ,1016.2,Y,1011.4,Y,1016.2,Y,#
